Driver,Sebastian Chudek,,,,,,SPEED,
Vehicle,mx5 mx52016,,,,,,THROTTLE,
Venue,okayama full,,,,,,BRAKING,
Session,Test,,,,,,RPM,
Session Date,18/03/2022,,,,,,GEAR,
Session Time,23:18:32,,,,,,TIME,
Sample Rate,60,Hz,,,,,,
,,,,,,,,
,,,,,,,,
,Lap No.,Brake,Gear,RPM,Speed,Throttle,LapDist,SessionTick
,,%,,rpm,m/s,%,m,
,,,,,,,,
,1,4.67056,2,5485.03,28.0267,0,204.711,40431
,1,4.57524,2,5477.05,27.9854,0,205.201,40432
,1,4.46801,2,5468.74,27.9436,0,205.69,40433
,1,4.52758,2,5460.2,27.9025,0,206.178,40434
,1,4.37269,2,5451.68,27.8608,0,206.665,40435
,1,4.22972,2,5443.29,27.8186,0,207.15,40436
,1,4.17014,2,5435.33,27.7778,0,207.631,40437
,1,3.91993,2,5427.81,27.7374,0,208.112,40438
,1,3.91993,2,5420.54,27.697,0,208.591,40439
,1,3.22888,2,5412.94,27.6554,0,209.069,40440
,1,2.77612,2,5405.52,27.6139,0,209.546,40441
,1,1.63231,2,5398.79,27.5731,0,210.022,40442
,1,0.834028,2,5392.27,27.5335,0,210.496,40443
,1,0.238294,2,5385.76,27.4947,0,210.968,40444
,1,1.16E-08,2,5379.72,27.4576,0,211.439,40445
,1,0,2,5373.71,27.4214,0,211.91,40446
,1,0,2,5366.6,27.3851,0,212.379,40447
,1,0,2,5358.53,27.349,0,212.848,40448
,1,0,2,5350.3,27.314,0,213.315,40449
,1,0,2,5341.82,27.2798,0,213.78,40450
,1,0,2,5333.02,27.2456,0,214.245,40451
,1,0,2,5324.31,27.2113,0,214.709,40452
,1,0,2,5315.93,27.1769,0,215.172,40453
,1,0,2,5307.55,27.1428,0,215.634,40454
,1,0,2,5298.78,27.1085,0,216.095,40455
,1,0,2,5289.83,27.0731,0,216.554,40456
,1,0,2,5281.55,27.0355,0,217.013,40457
,1,0,2,5274.83,26.9966,0,217.471,40458
,1,0,2,5269.19,26.9573,0,217.928,40459
,1,0,2,5263.3,26.917,0,218.384,40460
,1,0,2,5256.8,26.8768,0,218.839,40461
,1,0,2,5249.67,26.8371,0,219.294,40462
,1,0,2,5241.56,26.7968,0,219.747,40463
,1,0,2,5233.52,26.7571,0,220.2,40464
,1,0,2,5225.93,26.7183,0,220.652,40465
,1,0,2,5218.12,26.6799,0,221.103,40466
,1,0,2,5210.02,26.6418,0,221.553,40467
,1,0,2,5201.88,26.6032,0,222.003,40468
,1,0,2,5194.53,26.5642,0,222.452,40469
,1,0,2,5187.76,26.526,0,222.9,40470
,1,0,2,5180.6,26.4873,0,223.348,40471
,1,0,2,5173.17,26.4483,0,223.795,40472
,1,0,2,5165.66,26.4089,0,224.241,40473
,1,0,2,5158.32,26.3698,0,224.686,40474
,1,0,2,5150.97,26.3307,0,225.131,40475
,1,0,2,5143.32,26.2917,0,225.576,40476
,1,0,2,5135.54,26.2529,0,226.02,40477
,1,0,2,5127.87,26.2142,0,226.463,40478
,1,0,2,5120.15,26.1758,0,226.906,40479
,1,0,2,5112.25,26.1366,0,227.347,40480
,1,0,2,5104.85,26.0965,0,227.789,40481
,1,0,2,5098.29,26.0562,0,228.23,40482
,1,0,2,5092.02,26.0159,0,228.671,40483
,1,0,2,5085.21,25.9759,0,229.112,40484
,1,0,2,5077.82,25.9363,0,229.551,40485
,1,0,2,5070.13,25.8962,0,229.99,40486
,1,0,2,5062.56,25.8547,0,230.428,40487
,1,0,2,5055.78,25.8123,0,230.866,40488
,1,0,2,5049.48,25.7709,0,231.306,40489
,1,0,2,5042.72,25.73,0,231.747,40490
,1,0,2,5035.16,25.6897,0,232.186,40491
,1,0,2,5027.13,25.6498,0,232.625,40492
,1,0,2,5019.09,25.6096,0,233.064,40493
,1,0,2,5011.42,25.5695,0,233.501,40494
,1,0,2,5004.06,25.5317,0,233.938,40495
,1,0,2,4995.85,25.4957,0,234.374,40496
,1,0,2,4986.36,25.4607,0,234.809,40497
,1,0,2,4977.02,25.4253,0,235.243,40498
,1,0,2,4969,25.3892,0,235.677,40499
,1,0,2,4962.26,25.3522,0,236.109,40500
,1,0,2,4956.2,25.3147,0,236.542,40501
,1,0,2,4949.94,25.2768,0,236.973,40502
,1,0,2,4943.16,25.2379,0,237.402,40503
,1,0,2,4936.32,25.1995,0,237.829,40504
,1,0,2,4929.28,25.1609,0,238.256,40505
,1,0,2,4922.26,25.1229,0,238.682,40506
,1,0,2,4915.21,25.0859,0,239.107,40507
,1,0,2,4907.57,25.048,0,239.531,40508
,1,0,2,4900.2,25.0098,0,239.956,40509
,1,0,2,4893.6,24.9721,0,240.377,40510
,1,0,2,4886.88,24.9344,0,240.798,40511
,1,0,2,4879.89,24.8971,0,241.219,40512
,1,0,2,4872.99,24.8597,0,241.638,40513
,1,0,2,4866.07,24.8215,0,242.057,40514
,1,0,2,4881.01,24.7838,16.2269,242.475,40515
,1,0,2,4938,24.7488,33.8348,242.893,40516
,1,0,2,5036.41,24.7183,49.6917,243.31,40517
,1,0,2,5183.34,24.6891,64.9568,243.726,40518
,1,0,2,5367.37,24.6608,80.8138,244.142,40519
,1,0,2,5386.21,24.6545,94.8952,244.557,40520
,1,0,2,5254.08,24.6939,100,244.972,40521
,1,0,2,5157.16,24.7555,100,245.389,40522
,1,0,2,5131.19,24.8118,100,245.806,40523
,1,0,2,5138.47,24.8517,100,246.225,40524
,1,0,2,5154.66,24.8825,100,246.645,40525
,1,0,2,5176.02,24.9128,100,247.064,40526
,1,0,2,5193.98,24.9447,100,247.485,40527
,1,0,2,5199.15,24.9774,100,247.906,40528
,1,0,2,5205.96,25.0085,100,248.327,40529
,1,0,2,5223.72,25.0441,100,248.749,40530
,1,0,2,5229.82,25.0839,100,249.173,40531
,1,0,2,5215.43,25.1175,100,249.598,40532
,1,0,2,5212.02,25.1538,100,250.023,40533
,1,0,2,5227.21,25.1899,100,250.449,40534
,1,0,2,5242.69,25.2241,100,250.875,40535
,1,0,2,5248.05,25.2566,100,251.303,40536
,1,0,2,5260.33,25.2878,100,251.73,40537
,1,0,2,5278.52,25.325,100,252.16,40538
,1,0,2,5279.73,25.362,100,252.591,40539
,1,0,2,5267.37,25.4,100,253.023,40540
,1,0,2,5257.74,25.4398,100,253.455,40541
,1,0,2,5258.35,25.4761,100,253.888,40542
,1,0,2,5269.05,25.5136,100,254.321,40543
,1,0,2,5274.17,25.5499,100,254.756,40544
,1,0,2,5272.44,25.5872,100,255.192,40545
,1,0,2,5272.95,25.6247,100,255.63,40546
,1,0,2,5278.78,25.6623,100,256.069,40547
,1,0,2,5285.05,25.6987,100,256.508,40548
,1,0,2,5290.6,25.7343,100,256.948,40549
,1,0,2,5299.11,25.7703,100,257.388,40550
,1,0,2,5310.06,25.8063,100,257.829,40551
,1,0,2,5320.71,25.8422,100,258.272,40552
,1,0,2,5329.08,25.8784,100,258.714,40553
,1,0,2,5332.86,25.9118,100,259.157,40554
,1,0,2,5333.83,25.9452,100,259.6,40555
,1,0,2,5336.42,25.9822,100,260.044,40556
,1,0,2,5342.22,26.0204,100,260.488,40557
,1,0,2,5348.43,26.0601,100,260.933,40558
,1,0,2,5349.71,26.0993,100,261.376,40559
,1,0,2,5351.34,26.1382,100,261.818,40560
,1,0,2,5359.41,26.1761,100,262.26,40561
,1,0,2,5374.39,26.2131,100,262.703,40562
,1,0,2,5392.15,26.249,100,263.147,40563
,1,0,2,5408.26,26.286,100,263.591,40564
,1,0,2,5417.63,26.3234,100,264.035,40565
,1,0,2,5422.3,26.3584,100,264.479,40566
,1,0,2,5428.21,26.3937,100,264.923,40567
,1,0,2,5436.52,26.4289,100,265.368,40568
,1,0,2,5445.12,26.4647,100,265.813,40569
,1,0,2,5451.44,26.5017,100,266.258,40570
,1,0,2,5454.31,26.541,100,266.704,40571
,1,0,2,5455.3,26.5808,100,267.151,40572
,1,0,2,5458.26,26.6206,100,267.597,40573
,1,0,2,5464.32,26.6597,100,268.043,40574
,1,0,2,5472.72,26.6984,100,268.49,40575
,1,0,2,5481.88,26.7367,100,268.937,40576
,1,0,2,5492.33,26.7742,100,269.385,40577
,1,0,2,5505.2,26.8115,100,269.834,40578
,1,0,2,5518.56,26.8478,100,270.282,40579
,1,0,2,5530.2,26.8832,100,270.73,40580
,1,0,2,5541.77,26.9188,100,271.179,40581
,1,0,2,5552.8,26.9544,100,271.628,40582
,1,0,2,5563,26.9905,100,272.078,40583
,1,0,2,5571.71,27.0279,100,272.528,40584
,1,0,2,5578.56,27.0662,100,272.979,40585
,1,0,2,5583.72,27.1054,100,273.429,40586
,1,0,2,5588.33,27.1446,100,273.88,40587
,1,0,2,5592.95,27.1843,100,274.331,40588
,1,0,2,5596.91,27.2237,100,274.783,40589
,1,0,2,5602.21,27.2627,100,275.236,40590
,1,0,2,5610.34,27.3004,100,275.689,40591
,1,0,2,5621.69,27.3377,100,276.142,40592
,1,0,2,5633.63,27.3751,100,276.596,40593
,1,0,2,5644.44,27.4124,100,277.05,40594
,1,0,2,5653.5,27.4506,100,277.505,40595
,1,0,2,5659.51,27.4897,100,277.96,40596
,1,0,2,5662.54,27.5293,100,278.416,40597
,1,0,2,5666.41,27.5689,100,278.872,40598
,1,0,2,5673.73,27.6084,100,279.33,40599
,1,0,2,5682.68,27.6467,100,279.787,40600
,1,0,2,5692.25,27.6846,100,280.245,40601
,1,0,2,5702.48,27.723,100,280.704,40602
,1,0,2,5712.83,27.7619,100,281.163,40603
,1,0,2,5722.58,27.801,100,281.623,40604
,1,0,2,5730.35,27.8407,100,282.083,40605
,1,0,2,5734.69,27.881,100,282.545,40606
,1,0,2,5738.08,27.9211,100,283.007,40607
,1,0,2,5744.94,27.9604,100,283.47,40608
,1,0,2,5755.88,27.9993,100,283.933,40609
,1,0,2,5767.38,28.0385,100,284.397,40610
,1,0,2,5775.82,28.0788,100,284.862,40611
,1,0,2,5780.65,28.1202,100,285.328,40612
,1,0,2,5782.8,28.1627,100,285.795,40613
,1,0,2,5782.98,28.2046,100,286.263,40614
,1,0,2,5784.64,28.2458,100,286.732,40615
,1,0,2,5791.78,28.2858,100,287.201,40616
,1,0,2,5805.58,28.3241,100,287.671,40617
,1,0,2,5822.88,28.362,100,288.142,40618
,1,0,2,5837.54,28.4008,100,288.614,40619
,1,0,2,5846.58,28.441,100,289.088,40620
,1,0,2,5851.31,28.4826,100,289.562,40621
,1,0,2,5852.94,28.5241,100,290.037,40622
,1,0,2,5854.01,28.5651,100,290.513,40623
,1,0,2,5859.56,28.6053,100,290.989,40624
,1,0,2,5873.38,28.6453,100,291.465,40625
,1,0,2,5889.5,28.6852,100,291.943,40626
,1,0,2,5897.49,28.7267,100,292.42,40627
,1,0,2,5893.57,28.77,100,292.899,40628
,1,0,2,5886.45,28.8142,100,293.378,40629
,1,0,2,5887.3,28.8575,100,293.858,40630
,1,0,2,5897.6,28.8987,100,294.338,40631
,1,0,2,5911.61,28.9378,100,294.819,40632
,1,0,2,5926.01,28.9759,100,295.3,40633
,1,0,2,5941.07,29.0139,100,295.781,40634
,1,0,2,5957.94,29.0525,100,296.264,40635
,1,0,2,5973.56,29.0925,100,296.747,40636
,1,0,2,5982.21,29.1338,100,297.23,40637
,1,0,2,5983.65,29.177,100,297.714,40638
,1,0,2,5979.96,29.2219,100,298.198,40639
,1,0,2,5975.77,29.266,100,298.683,40640
,1,0,2,5978.09,29.3088,100,299.169,40641
,1,0,2,5987.6,29.3497,100,299.655,40642
,1,0,2,6001.62,29.3893,100,300.142,40643
,1,0,2,6016.28,29.4287,100,300.629,40644
,1,0,2,6029,29.4683,100,301.117,40645
,1,0,2,6039.61,29.5087,100,301.606,40646
,1,0,2,6046.32,29.5502,100,302.095,40647
,1,0,2,6049.76,29.592,100,302.585,40648
,1,0,2,6054.98,29.6337,100,303.075,40649
,1,0,2,6065.23,29.6745,100,303.566,40650
,1,0,2,6078.05,29.7151,100,304.058,40651
,1,0,2,6088.04,29.7558,100,304.55,40652
,1,0,2,6094.79,29.7968,100,305.043,40653
,1,0,2,6102.17,29.8383,100,305.537,40654
,1,0,2,6109.3,29.8802,100,306.031,40655
,1,0,2,6113.98,29.922,100,306.526,40656
,1,0,2,6118.45,29.9635,100,307.021,40657
,1,0,2,6125.48,30.0047,100,307.518,40658
,1,0,2,6134.45,30.0452,100,308.015,40659
,1,0,2,6144.29,30.0854,100,308.512,40660
,1,0,2,6153.27,30.1258,100,309.011,40661
,1,0,2,6160.56,30.1668,100,309.51,40662
,1,0,2,6165.39,30.2085,100,310.009,40663
,1,0,2,6168.09,30.251,100,310.51,40664
,1,0,2,6168.18,30.2934,100,311.011,40665
,1,0,2,6168.95,30.3351,100,311.513,40666
,1,0,2,6176.05,30.3756,100,312.016,40667
,1,0,2,6190.93,30.4144,100,312.52,40668
,1,0,2,6210.73,30.4524,100,313.024,40669
,1,0,2,6228.89,30.4908,100,313.529,40670
,1,0,2,6241.24,30.5299,100,314.034,40671
,1,0,2,6249.93,30.5708,100,314.541,40672
,1,0,2,6255.24,30.6129,100,315.048,40673
,1,0,2,6258.21,30.6555,100,315.556,40674
,1,0,2,6260.57,30.6983,100,316.065,40675
,1,0,2,6262.73,30.741,100,316.575,40676
,1,0,2,6265.35,30.7832,100,317.085,40677
,1,0,2,6270.07,30.8245,100,317.596,40678
,1,0,2,6279.84,30.8648,100,318.108,40679
,1,0,2,6294.24,30.9041,100,318.622,40680
,1,0,2,6311,30.9435,100,319.136,40681
,1,0,2,6324.59,30.9838,100,319.65,40682
,1,0,2,6329.43,31.0253,100,320.166,40683
,1,0,2,6326.64,31.069,100,320.682,40684
,1,0,2,6319.66,31.113,100,321.2,40685
,1,0,2,6317,31.155,100,321.718,40686
,1,0,2,6327.92,31.1949,100,322.238,40687
,1,0,2,6349.96,31.2329,100,322.758,40688
,1,0,2,6371.93,31.2704,100,323.279,40689
,1,0,2,6385.31,31.3094,100,323.8,40690
,1,0,2,6389.53,31.3507,100,324.323,40691
,1,0,2,6387.88,31.3933,100,324.847,40692
,1,0,2,6385.55,31.4368,100,325.372,40693
,1,0,2,6383.45,31.4797,100,325.898,40694
,1,0,2,6383.3,31.5207,100,326.424,40695
,1,0,2,6391.97,31.5603,100,326.952,40696
,1,0,2,6409.11,31.5983,100,327.48,40697
,1,0,2,6428.26,31.6357,100,328.008,40698
,1,0,2,6442.1,31.6739,100,328.538,40699
,1,0,2,6448.22,31.7135,100,329.068,40700
,1,0,2,6453.23,31.7535,100,329.598,40701
,1,0,2,6463.17,31.7938,100,330.13,40702
,1,0,2,6475.76,31.8337,100,330.661,40703
,1,0,2,6486.82,31.8735,100,331.193,40704
,1,0,2,6495.62,31.9135,100,331.726,40705
,1,0,2,6504.16,31.9541,100,332.26,40706
,1,0,2,6512.63,31.9948,100,332.795,40707
,1,0,2,6521.55,32.0358,100,333.329,40708
,1,0,2,6531.05,32.0761,100,333.865,40709
,1,0,2,6542.86,32.1173,100,334.401,40710
,1,0,2,6550.24,32.1589,100,334.938,40711
,1,0,2,6551.22,32.2009,100,335.476,40712
,1,0,2,6550.97,32.2436,100,336.014,40713
,1,0,2,6554.41,32.2854,100,336.553,40714
,1,0,2,6565.35,32.3255,100,337.092,40715
,1,0,2,6583.61,32.3644,100,337.632,40716
,1,0,2,6602.14,32.4037,100,338.173,40717
,1,0,2,6611.88,32.4439,100,338.715,40718
,1,0,2,6614.06,32.4855,100,339.257,40719
,1,0,2,6614.71,32.5281,100,339.8,40720
,1,0,2,6617.86,32.5705,100,340.344,40721
,1,0,2,6624.43,32.6116,100,340.888,40722
,1,0,2,6635.13,32.652,100,341.433,40723
,1,0,2,6648.56,32.6917,100,341.979,40724
,1,0,2,6662.56,32.7314,100,342.525,40725
,1,0,2,6675.08,32.7715,100,343.072,40726
,1,0,2,6683.55,32.8127,100,343.62,40727
,1,0,2,6685.33,32.8551,100,344.168,40728
,1,0,2,6683.38,32.8982,100,344.717,40729
,1,0,2,6682.52,32.9409,100,345.267,40730
,1,0,2,6687.16,32.982,100,345.818,40731
,1,0,2,6699.24,33.0219,100,346.369,40732
,1,0,2,6713.11,33.0612,100,346.921,40733
,1,0,2,6724.7,33.1002,100,347.474,40734
,1,0,2,6735.9,33.1395,100,348.027,40735
,1,0,2,6746.38,33.1798,100,348.581,40736
,1,0,2,6753.21,33.2211,100,349.136,40737
,1,0,2,6754.78,33.2624,100,349.691,40738
,1,0,2,6757.42,33.3032,100,350.248,40739
,1,0,2,6764.19,33.3441,100,350.805,40740
,1,0,2,6772.29,33.3839,100,351.363,40741
,1,0,2,6782.38,33.423,100,351.921,40742
,1,0,2,6796.05,33.4616,100,352.48,40743
,1,0,2,6813.04,33.5004,100,353.04,40744
,1,0,2,6828.88,33.5403,100,353.601,40745
,1,0,2,6837.05,33.5812,100,354.162,40746
,1,0,2,6839.78,33.6231,100,354.725,40747
,1,0,2,6840.28,33.6661,100,355.288,40748
,1,0,2,6838.94,33.709,100,355.852,40749
,1,0,2,6837.43,33.7512,100,356.416,40750
,1,0,2,6839.19,33.7924,100,356.982,40751
,1,0,2,6847.44,33.8321,100,357.548,40752
,1,0,2,6862.62,33.8702,100,358.115,40753
,1,0,2,6882.69,33.9077,100,358.683,40754
,1,0,2,6901.25,33.9455,100,359.251,40755
,1,0,2,6913.87,33.9847,100,359.82,40756
,1,0,2,6918.23,34.026,100,360.391,40757
,1,0,2,6915.66,34.0685,100,360.962,40758
,1,0,2,6913.75,34.1115,100,361.534,40759
,1,0,2,6918.66,34.153,100,362.106,40760
,1,0,2,6932.03,34.1933,100,362.679,40761
,1,0,2,6945.79,34.2328,100,363.254,40762
,1,0,2,6953.27,34.2733,100,363.829,40763
,1,0,2,6952.98,34.3151,100,364.405,40764
,1,0,2,6950.75,34.3573,100,364.982,40765
,1,0,2,6954.19,34.3989,100,365.56,40766
,1,0,2,6963.71,34.4394,100,366.138,40767
,1,0,2,6974.14,34.4786,100,366.717,40768
,1,0,2,6982.03,34.5178,100,367.297,40769
,1,0,2,6986.36,34.5576,100,367.877,40770
,1,0,2,6989.22,34.5973,100,368.458,40771
,1,0,2,6995.38,34.6363,100,369.04,40772
,1,0,2,7006.71,34.6747,100,369.62,40773
,1,0,2,7019.13,34.7124,100,370.201,40774
,1,0,2,7030.12,34.7503,100,370.782,40775
,1,0,2,7040.61,34.7881,100,371.364,40776
,1,0,2,7051.82,34.826,100,371.947,40777
,1,0,2,7063.1,34.8644,100,372.53,40778
,1,0,2,7071.51,34.9029,100,373.113,40779
,1,0,2,7078.84,34.9414,100,373.698,40780
,1,0,2,7089.97,34.9804,100,374.282,40781
,1,0,2,7103.07,35.019,100,374.868,40782
,1,0,2,7115.54,35.0584,100,375.453,40783
,1,0,2,7125.4,35.0979,100,376.04,40784
,1,0,2,7134.09,35.139,100,376.627,40785
,1,0,2,7140.59,35.1806,100,377.214,40786
,1,0,2,7143.48,35.2233,100,377.802,40787
,1,0,2,7142.24,35.2663,100,378.391,40788
,1,0,2,7140.4,35.309,100,378.98,40789
,1,0,2,7140.06,35.3509,100,379.57,40790
,1,0,2,7142.02,35.3924,100,380.161,40791
,1,0,2,7146.97,35.4324,100,380.752,40792
,1,0,2,7157.61,35.4707,100,381.344,40793
,1,0,2,7173.61,35.5089,100,381.936,40794
,1,0,2,7187.19,35.5478,100,382.529,40795
,1,0,2,7194.01,35.5869,100,383.122,40796
,1,0,2,7199.38,35.6272,100,383.716,40797
,1,0,2,7205.62,35.6679,100,384.31,40798
,1,0,2,7210.37,35.7085,100,384.905,40799
,1,0,2,7213.22,35.7482,100,385.501,40800
,1,0,2,7216.44,35.7877,100,386.097,40801
,1,0,2,7220.9,35.827,100,386.694,40802
,1,0,2,7098.87,35.8647,100,387.291,40803
,1,0,2,6944.89,35.8873,100,387.889,40804
,1,0,0,6867.47,35.8849,100,388.487,40805
,1,0,0,6791.29,35.8768,100,389.085,40806
,1,0,0,6716.2,35.8687,100,389.682,40807
,1,0,3,6400.17,35.8849,100,390.28,40808
,1,0,3,6108.6,35.9599,100,390.878,40809
,1,0,3,5951.98,36.0394,100,391.477,40810
,1,0,3,5877.82,36.1076,100,392.077,40811
,1,0,3,5872.65,36.1555,100,392.679,40812
,1,0,3,5895.53,36.1901,100,393.281,40813
,1,0,3,5918,36.2212,100,393.883,40814
,1,0,3,5931.02,36.2544,100,394.486,40815
,1,0,3,5935.56,36.2904,100,395.09,40816
,1,0,3,5936.41,36.3277,100,395.694,40817
,1,0,3,5938.7,36.3648,100,396.298,40818
,1,0,3,5943.79,36.4015,100,396.903,40819
,1,0,3,5947.78,36.4375,100,397.509,40820
,1,0,3,5949.01,36.4723,100,398.115,40821
,1,0,3,5951.77,36.5064,100,398.722,40822
,1,0,3,5957.93,36.5396,100,399.329,40823
,1,0,3,5966.35,36.5724,100,399.937,40824
,1,0,3,5976.84,36.605,100,400.545,40825
,1,0,3,5990.64,36.6374,100,401.154,40826
,1,0,3,6004.04,36.6702,100,401.763,40827
,1,0,3,6010.89,36.7038,100,402.373,40828
,1,0,3,6010.57,36.7381,100,402.983,40829
,1,0,3,6009.21,36.7718,100,403.594,40830
,1,0,3,6015.07,36.8048,100,404.205,40831
,1,0,3,6027.33,36.837,100,404.817,40832
,1,0,3,6039.62,36.8684,100,405.429,40833
,1,0,3,6050.58,36.9005,100,406.041,40834
,1,0,3,6058.15,36.9329,100,406.654,40835
,1,0,3,6059.86,36.9662,100,407.268,40836
,1,0,3,6056.82,36.9996,100,407.882,40837
,1,0,3,6055.53,37.0322,100,408.496,40838
,1,0,3,6061.56,37.0632,100,409.111,40839
,1,0,3,6072.69,37.093,100,409.727,40840
,1,0,3,6080.79,37.1226,100,410.343,40841
,1,0,3,6083.78,37.1525,100,410.959,40842
,1,0,3,6086.89,37.1819,100,411.576,40843
,1,0,3,6091.69,37.2105,100,412.194,40844
,1,0,3,6093.95,37.2381,100,412.812,40845
,1,0,3,6094.1,37.2647,100,413.431,40846
,1,0,3,6101.49,37.2902,100,414.05,40847
,1,0,3,6121.67,37.3142,100,414.671,40848
,1,0,3,6146.83,37.3396,100,415.292,40849
,1,0,3,6161.66,37.3661,99.0136,415.913,40850
,1,0,3,6166.1,37.3942,94.5993,416.535,40851
,1,0.142976,3,6167.18,37.4239,89.9137,417.158,40852
,1,0.285953,3,6164.99,37.4533,85.4994,417.78,40853
,1,0.345526,3,6157.28,37.4815,79.926,418.403,40854
,1,0.285953,3,6140.89,37.5077,72.3058,419.026,40855
,1,0.345526,3,6117.43,37.5308,63.2059,419.649,40856
,1,0.440844,3,6086.8,37.5485,49.9877,420.272,40857
,1,0.536161,3,6049.04,37.5588,35.6104,420.896,40858
,1,0.691052,3,6016.15,37.5595,24.439,421.519,40859
,1,0.595734,3,5992.62,37.5497,13.8841,422.142,40860
,1,0.595735,3,5963.28,37.533,6.23921,422.765,40861
,1,0.536161,3,5914.33,37.5148,0,423.388,40862
,1,0.595735,3,5860.76,37.4965,0,424.009,40863
,1,0.691052,3,5808.18,37.4768,0,424.631,40864
,1,0.78637,3,5756.07,37.4563,0,425.252,40865
,1,0.834029,3,5820.85,37.4249,0,425.873,40866
,1,0.738711,3,5935.94,37.3728,0,426.493,40867
,1,0.834028,3,5968.06,37.3238,0,427.112,40868
,1,0.893602,3,5938.19,37.2887,0,427.73,40869
,1,0.834028,3,5908.35,37.2615,0,428.348,40870
,1,0.941261,3,5901.52,37.2323,0,428.965,40871
,1,0.893602,3,5905.44,37.2001,0,429.582,40872
,1,0.941261,3,5904.82,37.1671,0,430.199,40873
,1,0.893602,3,5898.18,37.1334,0,430.814,40874
,1,0.893602,3,5890.62,37.1004,0,431.43,40875
,1,0.98892,3,5884.91,37.0673,0,432.044,40876
,1,0.94126,3,5880.61,37.0336,0,432.658,40877
,1,1.03658,3,5875.56,36.9992,0,433.272,40878
,1,0.893602,3,5870.03,36.9643,0,433.885,40879
,1,0.893602,3,5864.3,36.9291,0,434.498,40880
,1,0.834028,3,5858.66,36.8938,0,435.11,40881
,1,0.786369,3,5853.18,36.8589,0,435.722,40882
,1,0.893602,3,5846.97,36.8241,0,436.334,40883
,1,0.834028,3,5841.21,36.7893,0,436.944,40884
,1,0.834028,3,5835,36.7543,0,437.555,40885
,1,0.738711,3,5828.76,36.7193,0,438.165,40886
,1,0.834028,3,5822.31,36.6847,0,438.775,40887
,1,0.786369,3,5816.43,36.6508,0,439.384,40888
,1,0.643393,3,5810.58,36.6175,0,439.993,40889
,1,0.738711,3,5804.47,36.584,0,440.602,40890
,1,0.643393,3,5798.88,36.5495,0,441.21,40891
,1,0.78637,3,5793.36,36.5147,0,441.818,40892
,1,0.78637,3,5788.43,36.4797,0,442.426,40893
,1,0.78637,3,5782.85,36.4452,0,443.033,40894
,1,0.893602,3,5776.87,36.4117,0,443.641,40895
,1,0.786369,3,5770.5,36.3784,0,444.248,40896
,1,0.893602,3,5764.63,36.3459,0,444.855,40897
,1,0.786369,3,5758.91,36.3121,0,445.461,40898
,1,0.893602,3,5753.54,36.2762,0.961776,446.068,40899
,1,0.834028,3,5753.61,36.241,5.64735,446.674,40900
,1,0.988919,3,5755.09,36.2088,6.23921,447.28,40901
,1,0.988919,3,5754.35,36.1777,8.87793,447.886,40902
,1,0.893602,3,5751.46,36.1479,8.60666,448.492,40903
,1,0.941261,3,5747.7,36.1178,9.46979,449.098,40904
,1,0.834028,3,5744.79,36.0876,9.46979,449.703,40905
,1,0.988919,3,5742.64,36.0568,10.0617,450.309,40906
,1,0.94126,3,5741.5,36.0274,11.2454,450.915,40907
,1,0.941261,3,5740.13,35.998,11.8126,451.52,40908
,1,0.941261,3,5735.46,35.9684,11.2454,452.126,40909
,1,0.941261,3,5729.33,35.9383,11.2454,452.731,40910
,1,0.988919,3,5724.97,35.9079,11.8126,453.339,40911
,1,1.03658,3,5721.58,35.8776,11.8126,453.949,40912
,1,1.1319,3,5717.64,35.8489,11.8126,454.56,40913
,1,1.03658,3,5714.38,35.8211,12.4044,455.171,40914
,1,0.94126,3,5709.2,35.7931,11.2454,455.782,40915
,1,0.988919,3,5702.13,35.7647,10.6535,456.399,40916
,1,0.893602,3,5696.54,35.7366,10.6535,457.02,40917
,1,0.98892,3,5692.04,35.7088,10.0617,457.642,40918
,1,0.94126,3,5688.24,35.6809,10.6535,458.264,40919
,1,0.988919,3,5684.51,35.6531,10.6535,458.888,40920
,1,1.03658,3,5679.62,35.6251,10.6535,459.509,40921
,1,0.988919,3,5675.59,35.5974,11.5413,460.13,40922
,1,1.08424,3,5667.54,35.5692,8.31073,460.752,40923
,1,1.03658,3,5656.11,35.5425,7.12701,461.374,40924
,1,1.1319,3,5649.16,35.5144,6.53514,461.997,40925
,1,1.03658,3,5644,35.4861,5.94328,462.619,40926
,1,0.988919,3,5640.13,35.4552,6.53514,463.24,40927
,1,1.03658,3,5635.54,35.4236,5.94328,463.862,40928
,1,0.988919,3,5629.56,35.3909,5.94328,464.485,40929
,1,1.08424,3,5620.76,35.3578,3.00863,465.107,40930
,1,1.1319,3,5609.19,35.3242,0.961775,465.729,40931
,1,1.19147,3,5602.28,35.2886,-2.33E-08,466.35,40932
,1,1.03658,3,5597.9,35.2532,0,466.972,40933
,1,1.08424,3,5592.9,35.2175,0,467.594,40934
,1,1.08424,3,5587.21,35.1815,0,468.216,40935
,1,1.03658,3,5581.21,35.1458,0,468.838,40936
,1,1.08424,3,5575.19,35.1088,0,469.46,40937
,1,0.941261,3,5569.38,35.0712,0,470.081,40938
,1,0.893602,3,5563.57,35.0335,0,470.703,40939
,1,0.834028,3,5557.46,34.998,0,471.326,40940
,1,0.834028,3,5550.77,34.9637,0,471.948,40941
,1,0.941261,3,5544.04,34.9291,0,472.571,40942
,1,0.738711,3,5537.6,34.8951,0,473.193,40943
